date,time,value
2017-07-25,00:00:00Z,3.5
2017-07-25,01:00:00Z,5.1
2017-07-25,02:00:00Z,3.4
2017-07-25,03:00:00Z,3.9
2017-07-25,04:00:00Z,3.4
2017-07-25,05:00:00Z,2.6
2017-07-25,06:00:00Z,3.6
2017-07-25,07:00:00Z,1.9
2017-07-25,08:00:00Z,1.5
2017-07-25,09:00:00Z,3.9
2017-07-25,10:00:00Z,0.0
2017-07-25,11:00:00Z,0.0
2017-07-25,12:00:00Z,0.0
2017-07-25,13:00:00Z,0.0
2017-07-25,14:00:00Z,0.0
2017-07-25,15:00:00Z,0.0
2017-07-25,16:00:00Z,0.0
2017-07-25,17:00:00Z,0.0
2017-07-25,18:00:00Z,0.0
2017-07-25,19:00:00Z,0.0
2017-07-25,20:00:00Z,0.0
2017-07-25,21:00:00Z,0.0
2017-07-25,22:00:00Z,0.0
2017-07-25,23:00:00Z,0.0
