date,time,value
2017-10-29,00:00:00Z,0.8
2017-10-29,01:00:00Z,0.1
2017-10-29,02:00:00Z,1.2
2017-10-29,03:00:00Z,4.2
2017-10-29,04:00:00Z,0.1
2017-10-29,05:00:00Z,2.2
2017-10-29,06:00:00Z,0.1
2017-10-29,07:00:00Z,0.0
2017-10-29,08:00:00Z,0.1
2017-10-29,09:00:00Z,1.0
2017-10-29,10:00:00Z,0.1
2017-10-29,11:00:00Z,0.1
2017-10-29,12:00:00Z,0.3
2017-10-29,13:00:00Z,1.2
2017-10-29,14:00:00Z,0.6
2017-10-29,15:00:00Z,0.0
2017-10-29,16:00:00Z,0.0
2017-10-29,17:00:00Z,0.0
2017-10-29,18:00:00Z,0.0
2017-10-29,19:00:00Z,0.0
2017-10-29,20:00:00Z,0.0
2017-10-29,21:00:00Z,0.0
2017-10-29,22:00:00Z,0.0
2017-10-29,23:00:00Z,0.0
