date,time,value
2017-07-26,00:00:00Z,0.0
2017-07-26,01:00:00Z,0.0
2017-07-26,02:00:00Z,0.0
2017-07-26,03:00:00Z,0.7
2017-07-26,04:00:00Z,0.1
2017-07-26,05:00:00Z,0.1
2017-07-26,06:00:00Z,1.5
2017-07-26,07:00:00Z,4.1
2017-07-26,08:00:00Z,2.1
2017-07-26,09:00:00Z,0.7
2017-07-26,10:00:00Z,0.9
2017-07-26,11:00:00Z,1.5
2017-07-26,12:00:00Z,0.5
2017-07-26,13:00:00Z,0.8
2017-07-26,14:00:00Z,0.9
2017-07-26,15:00:00Z,0.3
2017-07-26,16:00:00Z,1.1
2017-07-26,17:00:00Z,1.3
2017-07-26,18:00:00Z,1.2
2017-07-26,19:00:00Z,1.7
2017-07-26,20:00:00Z,0.0
2017-07-26,21:00:00Z,0.0
2017-07-26,22:00:00Z,0.0
2017-07-26,23:00:00Z,0.0
