date,time,value
21/1/17,0:00,1658.22463335941
21/1/17,0:15,1372.57576078682
21/1/17,0:30,1141.42737814002
21/1/17,0:45,982.573249519633
21/1/17,1:00,772.294534098527
21/1/17,1:15,776.867220368364
21/1/17,1:30,965.394212655578
21/1/17,1:45,871.349680984141
21/1/17,2:00,632.503988112289
21/1/17,2:15,649.94950463
21/1/17,2:30,513.22894401063
21/1/17,2:45,438.269514616285
21/1/17,3:00,468.702738273424
21/1/17,3:15,365.652814980673
21/1/17,3:30,575.900353480186
21/1/17,3:45,526.592330600864
21/1/17,4:00,402.293765066199
21/1/17,4:15,373.784535354482
21/1/17,4:30,360.222698948599
21/1/17,4:45,373.876355790805
21/1/17,5:00,358.115082483672
21/1/17,5:15,376.155004494506
21/1/17,5:30,273.017524932686
21/1/17,5:45,269.732097454808
21/1/17,6:00,323.268719275392
21/1/17,6:15,417.117473028537
21/1/17,6:30,313.402216385093
21/1/17,6:45,331.002510344195
21/1/17,7:00,285.250836559089
21/1/17,7:15,242.589397624896
21/1/17,7:30,369.602633829105
21/1/17,7:45,496.708993696778
21/1/17,8:00,708.13671701483
21/1/17,8:15,490.393145503644
21/1/17,8:30,670.671038824528
21/1/17,8:45,821.46737146395
21/1/17,9:00,1092.61999002722
21/1/17,9:15,1138.65281872267
21/1/17,9:30,1313.00447573889
21/1/17,9:45,1535.95671807967
21/1/17,10:00,1450.24794459862
21/1/17,10:15,1582.38561622878
21/1/17,10:30,1678.81271622611
21/1/17,10:45,1757.78320477968
21/1/17,11:00,1897.37037359667
21/1/17,11:15,1933.03828394382
21/1/17,11:30,1595.44822741624
21/1/17,11:45,1593.41046560263
21/1/17,12:00,1844.67618824927
21/1/17,12:15,1823.28591874416
21/1/17,12:30,1763.61873306885
21/1/17,12:45,1915.82385450746
21/1/17,13:00,1763.46308225424
21/1/17,13:15,1666.1806757006
21/1/17,13:30,1729.87374891545
21/1/17,13:45,1763.29325098449
21/1/17,14:00,1878.2237883749
21/1/17,14:15,1794.91617024612
21/1/17,14:30,1707.52889453451
21/1/17,14:45,1604.90817686478
21/1/17,15:00,1631.66051334845
21/1/17,15:15,1551.62032898657
21/1/17,15:30,1554.17308951945
21/1/17,15:45,1692.82940375291
21/1/17,16:00,1712.52857134855
21/1/17,16:15,1570.82696367874
21/1/17,16:30,1394.59558844131
21/1/17,16:45,1369.19334144176
21/1/17,17:00,1394.73790871628
21/1/17,17:15,1362.41163472921
21/1/17,17:30,1371.29441550811
21/1/17,17:45,1201.6540545772
21/1/17,18:00,1419.03897554286
21/1/17,18:15,1603.96042748793
21/1/17,18:30,1750.16932863212
21/1/17,18:45,1697.25624226704
21/1/17,19:00,1881.67142491288
21/1/17,19:15,1798.71236719652
21/1/17,19:30,1827.02085981223
21/1/17,19:45,1779.94520602336
21/1/17,20:00,1863.56378443049
21/1/17,20:15,1857.88057730774
21/1/17,20:30,1681.62158122295
21/1/17,20:45,1600.46496934986
21/1/17,21:00,1512.16550538515
21/1/17,21:15,1474.93559293074
21/1/17,21:30,1477.1949688281
21/1/17,21:45,1435.97365312114
21/1/17,22:00,1333.77607686001
21/1/17,22:15,1302.95766252417
21/1/17,22:30,1235.42658134389
21/1/17,22:45,1225.36126285872
21/1/17,23:00,1256.9549629672
21/1/17,23:15,1247.30111648277
21/1/17,23:30,1210.88463921359
21/1/17,23:45,1201.44449237853
