date,time,value
9/7/17,0:00,963.18062196396
9/7/17,0:15,984.951840450743
9/7/17,0:30,1091.28122443471
9/7/17,0:45,1029.60681979328
9/7/17,1:00,975.97359776482
9/7/17,1:15,945.665561224568
9/7/17,1:30,973.846065854156
9/7/17,1:45,851.978747142684
9/7/17,2:00,800.660925798088
9/7/17,2:15,797.832297096034
9/7/17,2:30,812.163869597181
9/7/17,2:45,815.511746771487
9/7/17,3:00,598.869122005912
9/7/17,3:15,650.087519546516
9/7/17,3:30,549.348251766423
9/7/17,3:45,424.599091937934
9/7/17,4:00,522.952352938105
9/7/17,4:15,485.744381340252
9/7/17,4:30,330.442991225387
9/7/17,4:45,262.759146014857
9/7/17,5:00,428.622233970899
9/7/17,5:15,485.671222046032
9/7/17,5:30,319.662956275441
9/7/17,5:45,295.432858944175
9/7/17,6:00,248.987970333628
9/7/17,6:15,330.352701367842
9/7/17,6:30,532.292635870117
9/7/17,6:45,447.629182287148
9/7/17,7:00,443.579525856652
9/7/17,7:15,402.962654524417
9/7/17,7:30,494.598469249518
9/7/17,7:45,510.789608579567
9/7/17,8:00,604.106766537383
9/7/17,8:15,699.407095818539
9/7/17,8:30,850.993481963954
9/7/17,8:45,1017.5309672606
9/7/17,9:00,1036.24105682897
9/7/17,9:15,1122.9368012028
9/7/17,9:30,1263.66089706069
9/7/17,9:45,1365.292489075
9/7/17,10:00,1538.00773956763
9/7/17,10:15,1681.23515636258
9/7/17,10:30,1709.0925830228
9/7/17,10:45,1638.37969467141
9/7/17,11:00,1687.52689964918
9/7/17,11:15,1739.38269615961
9/7/17,11:30,1688.96364417656
9/7/17,11:45,1599.78053992091
9/7/17,12:00,1623.48857759057
9/7/17,12:15,1822.4462334205
9/7/17,12:30,1808.95414833355
9/7/17,12:45,1899.7282791773
9/7/17,13:00,1905.73923200777
9/7/17,13:15,1777.42195501284
9/7/17,13:30,1687.24165941891
9/7/17,13:45,1656.0244986111
9/7/17,14:00,1665.08690704548
9/7/17,14:15,1675.24864751801
9/7/17,14:30,1737.22140415643
9/7/17,14:45,1598.43290604996
9/7/17,15:00,1607.94149461251
9/7/17,15:15,1719.44916779062
9/7/17,15:30,1690.38709888
9/7/17,15:45,1639.90231584242
9/7/17,16:00,1661.6540829091
9/7/17,16:15,1496.04905359571
9/7/17,16:30,1352.49664589056
9/7/17,16:45,1406.25523858956
9/7/17,17:00,1402.7665832257
9/7/17,17:15,1453.26557379774
9/7/17,17:30,1508.15987256945
9/7/17,17:45,1586.990747144
9/7/17,18:00,1691.89816656272
9/7/17,18:15,1481.87404423973
9/7/17,18:30,1488.71673774795
9/7/17,18:45,1489.47633836091
9/7/17,19:00,1517.30058373587
9/7/17,19:15,1556.76161921045
9/7/17,19:30,1712.43395006514
9/7/17,19:45,1684.15225595784
9/7/17,20:00,1661.74005683905
9/7/17,20:15,1686.23020411516
9/7/17,20:30,1760.62979567252
9/7/17,20:45,1872.97726400318
9/7/17,21:00,1945.03643502596
9/7/17,21:15,1812.3082136826
9/7/17,21:30,1743.73258836183
9/7/17,21:45,1675.69343609562
9/7/17,22:00,1616.34400455171
9/7/17,22:15,1658.52612462694
9/7/17,22:30,1826.64475062565
9/7/17,22:45,1680.45979986484
9/7/17,23:00,1513.81350269653
9/7/17,23:15,1471.85035300454
9/7/17,23:30,1422.92013209748
9/7/17,23:45,1348.40143442417
