date,time,value
30/7/17,0:00,674.793149031277
30/7/17,0:15,727.971936740977
30/7/17,0:30,969.840897675135
30/7/17,0:45,1111.60959806936
30/7/17,1:00,992.942142458065
30/7/17,1:15,928.428550093647
30/7/17,1:30,1003.66743639163
30/7/17,1:45,942.047273930104
30/7/17,2:00,1014.47212508758
30/7/17,2:15,996.173847600439
30/7/17,2:30,854.645614450898
30/7/17,2:45,807.093014338152
30/7/17,3:00,836.39371170551
30/7/17,3:15,662.018002135968
30/7/17,3:30,568.700845304412
30/7/17,3:45,557.275830619664
30/7/17,4:00,533.948277710128
30/7/17,4:15,491.56184298729
30/7/17,4:30,375.106739656513
30/7/17,4:45,515.660290861162
30/7/17,5:00,799.862765556914
30/7/17,5:15,803.145280195369
30/7/17,5:30,673.937374518757
30/7/17,5:45,735.776136119728
30/7/17,6:00,539.165830982797
30/7/17,6:15,396.23760239538
30/7/17,6:30,363.370131145043
30/7/17,6:45,522.450056583113
30/7/17,7:00,540.649505603759
30/7/17,7:15,570.094614637954
30/7/17,7:30,713.514544476046
30/7/17,7:45,750.682488609056
30/7/17,8:00,808.191061829722
30/7/17,8:15,994.684824888602
30/7/17,8:30,1078.1929948017
30/7/17,8:45,1110.82653509398
30/7/17,9:00,1222.68166002036
30/7/17,9:15,1337.54649715709
30/7/17,9:30,1372.69232459704
30/7/17,9:45,1585.15950738361
30/7/17,10:00,1668.34951555777
30/7/17,10:15,1657.51138702792
30/7/17,10:30,1700.64545331375
30/7/17,10:45,1763.11331152657
30/7/17,11:00,1957.06500562576
30/7/17,11:15,2032.79918839771
30/7/17,11:30,2061.61108480319
30/7/17,11:45,1947.61497712118
30/7/17,12:00,1781.04382094621
30/7/17,12:15,1820.57662277752
30/7/17,12:30,1922.77854267862
30/7/17,12:45,1896.02621406143
30/7/17,13:00,1671.038764073
30/7/17,13:15,1807.16784959526
30/7/17,13:30,1685.01461897988
30/7/17,13:45,1562.98570007149
30/7/17,14:00,1726.23674323742
30/7/17,14:15,1753.25409722383
30/7/17,14:30,1636.65090811245
30/7/17,14:45,1589.59106386893
30/7/17,15:00,1563.4446472201
30/7/17,15:15,1551.39690425326
30/7/17,15:30,1497.84870919753
30/7/17,15:45,1552.80798646592
30/7/17,16:00,1351.62373658637
30/7/17,16:15,1219.73177420332
30/7/17,16:30,1324.32572238687
30/7/17,16:45,1387.46846256454
30/7/17,17:00,1554.90468960314
30/7/17,17:15,1725.17591044928
30/7/17,17:30,1750.56663907067
30/7/17,17:45,1625.42144941581
30/7/17,18:00,1714.84572139859
30/7/17,18:15,1634.68701730824
30/7/17,18:30,1512.22209520727
30/7/17,18:45,1414.78166529379
30/7/17,19:00,1501.70706460243
30/7/17,19:15,1500.83383489868
30/7/17,19:30,1510.2179746879
30/7/17,19:45,1712.2087064639
30/7/17,20:00,1803.84451650629
30/7/17,20:15,1898.80955284941
30/7/17,20:30,1962.32027046799
30/7/17,20:45,1968.40925693401
30/7/17,21:00,1915.25328951549
30/7/17,21:15,1879.55591019703
30/7/17,21:30,1795.73478237381
30/7/17,21:45,1662.22858067676
30/7/17,22:00,1584.21193786948
30/7/17,22:15,1556.78014171332
30/7/17,22:30,1510.2198628085
30/7/17,22:45,1471.64697897619
30/7/17,23:00,1531.85995758114
30/7/17,23:15,1559.38670187381
30/7/17,23:30,1446.91534405355
30/7/17,23:45,1342.94936947614
