date,time,value
1/2/17,0:00,1267.49785568829
1/2/17,0:15,1147.65124906441
1/2/17,0:30,1034.34915531488
1/2/17,0:45,1077.789412587
1/2/17,1:00,1065.47280910132
1/2/17,1:15,1098.05234683836
1/2/17,1:30,940.245271577045
1/2/17,1:45,850.079673141283
1/2/17,2:00,572.980118391031
1/2/17,2:15,439.338507719895
1/2/17,2:30,565.905810618058
1/2/17,2:45,536.087333912493
1/2/17,3:00,539.931386434363
1/2/17,3:15,520.213053584545
1/2/17,3:30,523.52166589599
1/2/17,3:45,488.601696489568
1/2/17,4:00,249.61948442934
1/2/17,4:15,247.419101394324
1/2/17,4:30,472.120051925858
1/2/17,4:45,347.422984190409
1/2/17,5:00,283.734208650367
1/2/17,5:15,426.857669263276
1/2/17,5:30,719.477969101495
1/2/17,5:45,554.219168989173
1/2/17,6:00,341.096078051479
1/2/17,6:15,362.151237289935
1/2/17,6:30,509.451345230201
1/2/17,6:45,457.780869487528
1/2/17,7:00,827.071627184313
1/2/17,7:15,739.611384230398
1/2/17,7:30,1032.21799933365
1/2/17,7:45,946.617135987231
1/2/17,8:00,1039.27884265302
1/2/17,8:15,1271.26543994435
1/2/17,8:30,1432.74682114506
1/2/17,8:45,1637.07552105306
1/2/17,9:00,1689.71362595532
1/2/17,9:15,1573.82676543221
1/2/17,9:30,1532.2944151096
1/2/17,9:45,1620.40743761858
1/2/17,10:00,1702.36486344777
1/2/17,10:15,1559.59884328775
1/2/17,10:30,1711.82926897366
1/2/17,10:45,1641.63031780821
1/2/17,11:00,1546.84115978728
1/2/17,11:15,1555.5387072681
1/2/17,11:30,1490.33175742312
1/2/17,11:45,1591.01857778214
1/2/17,12:00,1540.14280927644
1/2/17,12:15,1699.49440697413
1/2/17,12:30,1601.30792971392
1/2/17,12:45,1594.44162330748
1/2/17,13:00,1611.59874280058
1/2/17,13:15,1533.62374096561
1/2/17,13:30,1459.55485889755
1/2/17,13:45,1449.1518855776
1/2/17,14:00,1576.99500479025
1/2/17,14:15,1848.98729952852
1/2/17,14:30,1785.06458539965
1/2/17,14:45,1674.40544805488
1/2/17,15:00,1739.9537479297
1/2/17,15:15,1826.57683587832
1/2/17,15:30,1750.84108755319
1/2/17,15:45,1723.08934704813
1/2/17,16:00,1762.10977743714
1/2/17,16:15,1605.61677082751
1/2/17,16:30,1494.54821815189
1/2/17,16:45,1344.41267395251
1/2/17,17:00,1453.98973605148
1/2/17,17:15,1578.04830753862
1/2/17,17:30,1654.84345510605
1/2/17,17:45,1695.37173724005
1/2/17,18:00,1777.41146458643
1/2/17,18:15,1848.61666111491
1/2/17,18:30,1621.32721850076
1/2/17,18:45,1239.43269712993
1/2/17,19:00,1421.69179837317
1/2/17,19:15,1700.61070128337
1/2/17,19:30,1743.2641047586
1/2/17,19:45,1658.97064070512
1/2/17,20:00,1748.05462551
1/2/17,20:15,1854.17584172404
1/2/17,20:30,1842.30073555021
1/2/17,20:45,1716.2520419344
1/2/17,21:00,1552.11461121665
1/2/17,21:15,1492.23552643967
1/2/17,21:30,1570.54461475152
1/2/17,21:45,1585.5293845043
1/2/17,22:00,1262.99658732224
1/2/17,22:15,1333.0632840787
1/2/17,22:30,1234.53144881155
1/2/17,22:45,1281.69825953972
1/2/17,23:00,1245.94742969169
1/2/17,23:15,1281.43813192475
1/2/17,23:30,1184.28482663258
1/2/17,23:45,1129.19209734258
