date,time,value
7/5/17,0:00,1123.0464885528
7/5/17,0:15,1171.41016177389
7/5/17,0:30,1286.95878198747
7/5/17,0:45,1215.05447114897
7/5/17,1:00,1159.8470323115
7/5/17,1:15,1023.9755520128
7/5/17,1:30,970.783620350748
7/5/17,1:45,850.2356066988
7/5/17,2:00,813.822317298617
7/5/17,2:15,712.752564804566
7/5/17,2:30,513.186514182245
7/5/17,2:45,468.115644128053
7/5/17,3:00,543.829515450258
7/5/17,3:15,410.173384414827
7/5/17,3:30,445.785508512121
7/5/17,3:45,599.194865090393
7/5/17,4:00,571.782064697014
7/5/17,4:15,300.674273189217
7/5/17,4:30,327.248104549559
7/5/17,4:45,393.801368743043
7/5/17,5:00,330.168184164834
7/5/17,5:15,286.502240701087
7/5/17,5:30,341.509695608315
7/5/17,5:45,309.175673524901
7/5/17,6:00,340.527429430151
7/5/17,6:15,335.930810926523
7/5/17,6:30,644.356190521807
7/5/17,6:45,461.821018166162
7/5/17,7:00,382.051039317106
7/5/17,7:15,364.062845722272
7/5/17,7:30,378.015399209876
7/5/17,7:45,465.545715377827
7/5/17,8:00,493.273987501637
7/5/17,8:15,753.737890416966
7/5/17,8:30,533.659959099844
7/5/17,8:45,713.401569810135
7/5/17,9:00,932.67307657442
7/5/17,9:15,1188.2560072408
7/5/17,9:30,1182.08231314811
7/5/17,9:45,1203.10552109601
7/5/17,10:00,1350.70489902939
7/5/17,10:15,1457.01715902895
7/5/17,10:30,1630.0682645826
7/5/17,10:45,1827.96113403658
7/5/17,11:00,1820.41257088045
7/5/17,11:15,1826.35211579178
7/5/17,11:30,1912.92497427454
7/5/17,11:45,1956.16644792767
7/5/17,12:00,2025.70340441284
7/5/17,12:15,2037.11687542195
7/5/17,12:30,1884.14819557436
7/5/17,12:45,1907.3964668256
7/5/17,13:00,1888.68310251611
7/5/17,13:15,1892.50296979535
7/5/17,13:30,1944.71173426559
7/5/17,13:45,1947.73844270883
7/5/17,14:00,1878.54822909942
7/5/17,14:15,1794.52985968551
7/5/17,14:30,1781.34557409174
7/5/17,14:45,1678.45185484342
7/5/17,15:00,1653.87972077448
7/5/17,15:15,1707.44721409158
7/5/17,15:30,1560.69853471515
7/5/17,15:45,1479.68768426586
7/5/17,16:00,1486.93320441667
7/5/17,16:15,1314.75779774632
7/5/17,16:30,1234.27247902213
7/5/17,16:45,1315.88442024517
7/5/17,17:00,1508.30962882838
7/5/17,17:15,1486.91787469377
7/5/17,17:30,1353.34869930935
7/5/17,17:45,1356.78243517614
7/5/17,18:00,1290.37771687038
7/5/17,18:15,1307.99480424618
7/5/17,18:30,1371.80064710131
7/5/17,18:45,1435.1671270093
7/5/17,19:00,1580.11773740969
7/5/17,19:15,1419.96797800255
7/5/17,19:30,1634.39159287996
7/5/17,19:45,1708.86490479295
7/5/17,20:00,1768.11082487771
7/5/17,20:15,1759.88909829357
7/5/17,20:30,1838.42680077102
7/5/17,20:45,1939.555043437
7/5/17,21:00,1946.74362706094
7/5/17,21:15,1863.35205231509
7/5/17,21:30,1734.58625928103
7/5/17,21:45,1596.87798178136
7/5/17,22:00,1644.7946310906
7/5/17,22:15,1681.80235149473
7/5/17,22:30,1621.98547285928
7/5/17,22:45,1649.52992254761
7/5/17,23:00,1628.4472860111
7/5/17,23:15,1443.85802605557
7/5/17,23:30,1285.03013553513
7/5/17,23:45,1182.54602800976
