date,time,value
2/11/17,0:00,1100.48572257586
2/11/17,0:15,1211.08876133812
2/11/17,0:30,1382.35648765174
2/11/17,0:45,1183.56316657644
2/11/17,1:00,1098.43032355189
2/11/17,1:15,979.334227605763
2/11/17,1:30,954.050197954132
2/11/17,1:45,994.755476892564
2/11/17,2:00,992.468863886569
2/11/17,2:15,1159.29470332706
2/11/17,2:30,1628.47074718731
2/11/17,2:45,2166.43441649464
2/11/17,3:00,2315.64687764813
2/11/17,3:15,2443.66784279647
2/11/17,3:30,2611.09839045596
2/11/17,3:45,2993.09212842811
2/11/17,4:00,3115.1139154655
2/11/17,4:15,3166.43289774994
2/11/17,4:30,3273.8889730996
2/11/17,4:45,3398.32084736019
2/11/17,5:00,3349.89462567733
2/11/17,5:15,3217.35442342323
2/11/17,5:30,3183.74544906874
2/11/17,5:45,3201.26371651415
2/11/17,6:00,3224.08159277551
2/11/17,6:15,3289.8835366595
2/11/17,6:30,3376.06892920929
2/11/17,6:45,3368.19376554403
2/11/17,7:00,3334.42207391216
2/11/17,7:15,3260.81028986824
2/11/17,7:30,3212.09122044084
2/11/17,7:45,3235.57287710931
2/11/17,8:00,3268.89609354264
2/11/17,8:15,3214.12295542927
2/11/17,8:30,3233.19541026142
2/11/17,8:45,3242.70882990565
2/11/17,9:00,3240.61870476915
2/11/17,9:15,3250.93853041039
2/11/17,9:30,3228.22075771253
2/11/17,9:45,3224.40425820786
2/11/17,10:00,3167.9429285614
2/11/17,10:15,3187.3786982629
2/11/17,10:30,3175.65043236651
2/11/17,10:45,3122.82163067178
2/11/17,11:00,3143.03527309351
2/11/17,11:15,2952.04609471024
2/11/17,11:30,3180.3854964344
2/11/17,11:45,3123.1725016342
2/11/17,12:00,3130.09206108357
2/11/17,12:15,3131.31862170452
2/11/17,12:30,3119.52793966041
2/11/17,12:45,2971.79846680046
2/11/17,13:00,2948.16634309271
2/11/17,13:15,2929.08545703787
2/11/17,13:30,2907.57671706052
2/11/17,13:45,2973.89893477986
2/11/17,14:00,2933.16254926978
2/11/17,14:15,2873.87585264695
2/11/17,14:30,2909.56096206517
2/11/17,14:45,2844.7592996406
2/11/17,15:00,2787.34551909079
2/11/17,15:15,2600.93633109653
2/11/17,15:30,2746.75074804639
2/11/17,15:45,2655.83206076213
2/11/17,16:00,2460.15286746207
2/11/17,16:15,2366.39408554496
2/11/17,16:30,2391.48399938281
2/11/17,16:45,2324.63311051219
2/11/17,17:00,2344.25396949318
2/11/17,17:15,2324.79832581198
2/11/17,17:30,2444.78725087717
2/11/17,17:45,2405.50597560428
2/11/17,18:00,2303.48269547012
2/11/17,18:15,2301.29407260362
2/11/17,18:30,2281.51403569753
2/11/17,18:45,2329.81477988744
2/11/17,19:00,2374.95951336672
2/11/17,19:15,2520.18865937075
2/11/17,19:30,2449.26961654313
2/11/17,19:45,2446.95466987364
2/11/17,20:00,2329.10995047174
2/11/17,20:15,2399.35844084797
2/11/17,20:30,2334.11657420972
2/11/17,20:45,2474.21861700179
2/11/17,21:00,2412.77320206224
2/11/17,21:15,2363.3351174743
2/11/17,21:30,2293.10431926561
2/11/17,21:45,2283.99215148067
2/11/17,22:00,2159.57680641617
2/11/17,22:15,2106.93538669194
2/11/17,22:30,2070.35328850651
2/11/17,22:45,2204.37705742804
2/11/17,23:00,2156.8180729729
2/11/17,23:15,1976.91057865463
2/11/17,23:30,1959.69530023628
2/11/17,23:45,1943.19913068545
