date,time,value
14/2/17,0:00,1233.04150928453
14/2/17,0:15,942.560338064324
14/2/17,0:30,785.954259742066
14/2/17,0:45,664.243845345932
14/2/17,1:00,728.917306222805
14/2/17,1:15,750.348832302152
14/2/17,1:30,708.191038857213
14/2/17,1:45,574.022460653273
14/2/17,2:00,469.842532872717
14/2/17,2:15,439.163268369557
14/2/17,2:30,267.083036197449
14/2/17,2:45,259.273054469473
14/2/17,3:00,469.210063409122
14/2/17,3:15,437.51530195679
14/2/17,3:30,230.478989895482
14/2/17,3:45,309.55980430453
14/2/17,4:00,406.011518890519
14/2/17,4:15,247.014945372362
14/2/17,4:30,412.694733642027
14/2/17,4:45,414.787428203376
14/2/17,5:00,274.845263241225
14/2/17,5:15,328.402855898633
14/2/17,5:30,351.977907709446
14/2/17,5:45,438.816183296736
14/2/17,6:00,502.267896677092
14/2/17,6:15,378.208658142389
14/2/17,6:30,477.137987079161
14/2/17,6:45,659.511081734261
14/2/17,7:00,906.318224460157
14/2/17,7:15,1115.89530864518
14/2/17,7:30,1279.17828796631
14/2/17,7:45,1335.06841439609
14/2/17,8:00,1296.24644107504
14/2/17,8:15,1395.99857941746
14/2/17,8:30,1387.22536778774
14/2/17,8:45,1275.81175789717
14/2/17,9:00,1737.71913448726
14/2/17,9:15,1664.12442751471
14/2/17,9:30,1523.35480479569
14/2/17,9:45,1540.25899335878
14/2/17,10:00,1613.62407693223
14/2/17,10:15,1608.55387011951
14/2/17,10:30,1833.52590451633
14/2/17,10:45,1824.53664070479
14/2/17,11:00,1737.97061399833
14/2/17,11:15,1748.07400628031
14/2/17,11:30,1832.7026657114
14/2/17,11:45,1775.09412876642
14/2/17,12:00,1706.87986359879
14/2/17,12:15,1517.06482547477
14/2/17,12:30,1683.41348483473
14/2/17,12:45,1506.65756504651
14/2/17,13:00,1486.47423234952
14/2/17,13:15,1423.19453789288
14/2/17,13:30,1302.01989778727
14/2/17,13:45,1243.74483761238
14/2/17,14:00,1298.97312879684
14/2/17,14:15,1301.51888081293
14/2/17,14:30,1316.84808562749
14/2/17,14:45,1315.52456215983
14/2/17,15:00,1210.01133772796
14/2/17,15:15,1158.72475545285
14/2/17,15:30,1179.60366822284
14/2/17,15:45,1175.99233997704
14/2/17,16:00,1082.71498906307
14/2/17,16:15,986.930419056909
14/2/17,16:30,1063.62821361274
14/2/17,16:45,1293.88617792362
14/2/17,17:00,1243.49640733778
14/2/17,17:15,1150.9679386489
14/2/17,17:30,1155.00518673319
14/2/17,17:45,1132.1569620133
14/2/17,18:00,1272.2838508033
14/2/17,18:15,1235.29186502432
14/2/17,18:30,1246.73722092422
14/2/17,18:45,1463.87105385743
14/2/17,19:00,1395.22609625065
14/2/17,19:15,1465.4283679693
14/2/17,19:30,1460.18056317054
14/2/17,19:45,1410.34710460513
14/2/17,20:00,1394.46581718033
14/2/17,20:15,1462.81891014285
14/2/17,20:30,1356.11049552049
14/2/17,20:45,1432.06625113891
14/2/17,21:00,1520.85046387446
14/2/17,21:15,1521.0163466292
14/2/17,21:30,1364.67492097847
14/2/17,21:45,1339.12466863136
14/2/17,22:00,1327.14602470748
14/2/17,22:15,1543.07292926918
14/2/17,22:30,1645.98596192273
14/2/17,22:45,1659.5297911375
14/2/17,23:00,1523.88907950486
14/2/17,23:15,1328.0233247443
14/2/17,23:30,1262.11920914065
14/2/17,23:45,1219.66860336096
