date,time,value
5/12/17,0:00,1245.09792164778
5/12/17,0:15,1190.52008335042
5/12/17,0:30,1013.31663236928
5/12/17,0:45,1015.56211732361
5/12/17,1:00,1176.70105913001
5/12/17,1:15,1162.72171585904
5/12/17,1:30,1036.97391033079
5/12/17,1:45,792.58637916798
5/12/17,2:00,720.075761268038
5/12/17,2:15,710.012704456562
5/12/17,2:30,527.36689775702
5/12/17,2:45,538.701038141502
5/12/17,3:00,500.388150939784
5/12/17,3:15,474.741967718704
5/12/17,3:30,595.002961732308
5/12/17,3:45,567.467115467862
5/12/17,4:00,689.771968696805
5/12/17,4:15,637.548786088792
5/12/17,4:30,591.234728774913
5/12/17,4:45,957.593010921285
5/12/17,5:00,1032.65956549875
5/12/17,5:15,1016.03464006294
5/12/17,5:30,1270.25536383525
5/12/17,5:45,1198.115511808
5/12/17,6:00,1134.44783361364
5/12/17,6:15,1185.44277813894
5/12/17,6:30,1534.55968300606
5/12/17,6:45,1528.90606309325
5/12/17,7:00,1670.47296176646
5/12/17,7:15,1871.08816722402
5/12/17,7:30,1888.67188587707
5/12/17,7:45,1845.11455611178
5/12/17,8:00,2001.98265359517
5/12/17,8:15,2038.10337247337
5/12/17,8:30,2166.77679905629
5/12/17,8:45,2250.05600416491
5/12/17,9:00,2264.42273847971
5/12/17,9:15,2204.01875478561
5/12/17,9:30,2201.00734525468
5/12/17,9:45,2392.25705195239
5/12/17,10:00,2461.55594006373
5/12/17,10:15,2205.88738373005
5/12/17,10:30,1993.2870129848
5/12/17,10:45,1930.09191281659
5/12/17,11:00,1941.5762058531
5/12/17,11:15,1871.09334874915
5/12/17,11:30,1901.75079752751
5/12/17,11:45,1883.10059777011
5/12/17,12:00,1691.69287106082
5/12/17,12:15,1847.55121931903
5/12/17,12:30,1769.94691497419
5/12/17,12:45,1784.10148221009
5/12/17,13:00,1524.66318598795
5/12/17,13:15,1749.63589188528
5/12/17,13:30,1554.86256237268
5/12/17,13:45,1548.45319528863
5/12/17,14:00,1596.15556680903
5/12/17,14:15,1614.51261345182
5/12/17,14:30,1817.10834480415
5/12/17,14:45,1880.75332535252
5/12/17,15:00,2262.62981088861
5/12/17,15:15,2285.09334635545
5/12/17,15:30,1934.03789909504
5/12/17,15:45,1834.50300929646
5/12/17,16:00,1593.54190658514
5/12/17,16:15,1782.39011488343
5/12/17,16:30,1600.45180037751
5/12/17,16:45,1685.95128385088
5/12/17,17:00,1647.6283856574
5/12/17,17:15,1492.66315962638
5/12/17,17:30,1378.66025213669
5/12/17,17:45,1478.61249767163
5/12/17,18:00,1488.03942294931
5/12/17,18:15,1550.45701462605
5/12/17,18:30,1706.68830265109
5/12/17,18:45,1655.90244154284
5/12/17,19:00,1656.65136685994
5/12/17,19:15,1863.64059340779
5/12/17,19:30,1959.58199795054
5/12/17,19:45,1792.04293019819
5/12/17,20:00,1949.28819620455
5/12/17,20:15,2135.20035672077
5/12/17,20:30,2119.65758879357
5/12/17,20:45,2132.34662691308
5/12/17,21:00,2103.04201666554
5/12/17,21:15,2139.59207565067
5/12/17,21:30,2209.74466930311
5/12/17,21:45,2208.43819729311
5/12/17,22:00,2038.42855535114
5/12/17,22:15,2056.83200031475
5/12/17,22:30,1951.51743845471
5/12/17,22:45,1877.27293921959
5/12/17,23:00,1787.70462525985
5/12/17,23:15,1885.39655483725
5/12/17,23:30,1732.43546339275
5/12/17,23:45,1452.27838527422
