date,time,value
13/3/17,0:00,1018.88751304393
13/3/17,0:15,996.097563829086
13/3/17,0:30,1048.40486095948
13/3/17,0:45,925.243951065321
13/3/17,1:00,846.861074743996
13/3/17,1:15,860.880562531753
13/3/17,1:30,731.254274508041
13/3/17,1:45,649.528634393154
13/3/17,2:00,510.127853686672
13/3/17,2:15,479.593192551824
13/3/17,2:30,443.600962591664
13/3/17,2:45,317.683804495716
13/3/17,3:00,304.455426788203
13/3/17,3:15,476.14477205498
13/3/17,3:30,409.565747469533
13/3/17,3:45,289.092593438007
13/3/17,4:00,206.426171166966
13/3/17,4:15,371.551011254575
13/3/17,4:30,371.293346977766
13/3/17,4:45,321.403768998013
13/3/17,5:00,429.258095257379
13/3/17,5:15,321.387106978469
13/3/17,5:30,387.559568429574
13/3/17,5:45,364.787486310518
13/3/17,6:00,517.119611392504
13/3/17,6:15,371.051852040503
13/3/17,6:30,520.840638403844
13/3/17,6:45,654.746947283832
13/3/17,7:00,923.751954319294
13/3/17,7:15,983.961851584602
13/3/17,7:30,1165.6129920609
13/3/17,7:45,1273.38846594517
13/3/17,8:00,1440.56104874499
13/3/17,8:15,1629.51966481848
13/3/17,8:30,1702.74601010604
13/3/17,8:45,1741.90276477921
13/3/17,9:00,1903.26833744386
13/3/17,9:15,1807.82293844173
13/3/17,9:30,1803.72821653115
13/3/17,9:45,1740.58873364946
13/3/17,10:00,1643.53072592445
13/3/17,10:15,1580.19176301904
13/3/17,10:30,1712.45404474102
13/3/17,10:45,1793.13643139362
13/3/17,11:00,1734.45492073305
13/3/17,11:15,1512.05981397024
13/3/17,11:30,1594.10946751002
13/3/17,11:45,1521.81937830283
13/3/17,12:00,1533.86376248485
13/3/17,12:15,1512.19524875882
13/3/17,12:30,1475.18115732044
13/3/17,12:45,1484.34997865684
13/3/17,13:00,1504.45572718994
13/3/17,13:15,1591.34728166013
13/3/17,13:30,1522.81167204924
13/3/17,13:45,1406.40056542929
13/3/17,14:00,1498.06770692341
13/3/17,14:15,1527.49593842941
13/3/17,14:30,1531.59921968577
13/3/17,14:45,1524.01941385817
13/3/17,15:00,1431.84313905452
13/3/17,15:15,1357.53015851279
13/3/17,15:30,1345.53316183881
13/3/17,15:45,1384.63807723972
13/3/17,16:00,1394.46686374639
13/3/17,16:15,1220.63674191268
13/3/17,16:30,1239.1789472612
13/3/17,16:45,1317.57835951911
13/3/17,17:00,1415.37653473051
13/3/17,17:15,1538.44911648511
13/3/17,17:30,1437.46630726589
13/3/17,17:45,1391.11347379149
13/3/17,18:00,1556.00867668825
13/3/17,18:15,1637.76436694341
13/3/17,18:30,1565.81174354538
13/3/17,18:45,1457.84963949775
13/3/17,19:00,1524.11498333073
13/3/17,19:15,1548.42449907099
13/3/17,19:30,1647.84859602611
13/3/17,19:45,1801.41784472179
13/3/17,20:00,1647.48785017298
13/3/17,20:15,1665.28000491257
13/3/17,20:30,1726.38810164497
13/3/17,20:45,1654.68440811391
13/3/17,21:00,1676.36662428436
13/3/17,21:15,1711.34041027751
13/3/17,21:30,1648.08344932857
13/3/17,21:45,1541.52120018139
13/3/17,22:00,1324.77078367911
13/3/17,22:15,1293.56780437135
13/3/17,22:30,1275.14235779358
13/3/17,22:45,1301.97129380354
13/3/17,23:00,1354.95539680119
13/3/17,23:15,1363.86671165497
13/3/17,23:30,1175.08378891043
13/3/17,23:45,1053.08586215241
