date,time,value
11/5/17,0:00,1364.27257619872
11/5/17,0:15,1242.5097923498
11/5/17,0:30,1209.62043056535
11/5/17,0:45,1057.88216472971
11/5/17,1:00,960.287461049601
11/5/17,1:15,848.198358213167
11/5/17,1:30,753.296359914355
11/5/17,1:45,713.541668638057
11/5/17,2:00,655.949754834422
11/5/17,2:15,551.049814763752
11/5/17,2:30,583.985437077853
11/5/17,2:45,438.254946570984
11/5/17,3:00,438.981369306194
11/5/17,3:15,473.621536249163
11/5/17,3:30,537.757510181229
11/5/17,3:45,427.070087468041
11/5/17,4:00,444.290159775112
11/5/17,4:15,309.544629882981
11/5/17,4:30,238.905262572503
11/5/17,4:45,299.576060293677
11/5/17,5:00,308.481469006253
11/5/17,5:15,280.780242449854
11/5/17,5:30,236.14255519543
11/5/17,5:45,472.377118389827
11/5/17,6:00,561.970482931534
11/5/17,6:15,555.121501982163
11/5/17,6:30,637.774863436268
11/5/17,6:45,654.059487138519
11/5/17,7:00,702.665155338466
11/5/17,7:15,1081.18163112716
11/5/17,7:30,1216.76675477446
11/5/17,7:45,1441.65413712419
11/5/17,8:00,1657.51368768282
11/5/17,8:15,1815.61972522814
11/5/17,8:30,1651.36482854369
11/5/17,8:45,1768.28305811131
11/5/17,9:00,1839.24527173968
11/5/17,9:15,1852.85673075639
11/5/17,9:30,1783.50116024413
11/5/17,9:45,1971.13028021752
11/5/17,10:00,1805.41155905
11/5/17,10:15,1680.35753544766
11/5/17,10:30,1551.58253844262
11/5/17,10:45,1433.76888137716
11/5/17,11:00,1639.65367957718
11/5/17,11:15,1524.15180810651
11/5/17,11:30,1615.61202875522
11/5/17,11:45,1659.31637586393
11/5/17,12:00,1426.10845506103
11/5/17,12:15,1518.60643783447
11/5/17,12:30,1462.56333564312
11/5/17,12:45,1457.88679627109
11/5/17,13:00,1395.48132651236
11/5/17,13:15,1464.69356561396
11/5/17,13:30,1494.53439044071
11/5/17,13:45,1545.45023707304
11/5/17,14:00,1336.90708303251
11/5/17,14:15,1279.0955846427
11/5/17,14:30,1162.08916650061
11/5/17,14:45,1200.96086903289
11/5/17,15:00,1224.60623686111
11/5/17,15:15,1259.45806468031
11/5/17,15:30,1277.45891183285
11/5/17,15:45,1374.68492170422
11/5/17,16:00,1230.70341940054
11/5/17,16:15,1059.93383533047
11/5/17,16:30,1145.07480867104
11/5/17,16:45,1172.50011272352
11/5/17,17:00,1266.21680482774
11/5/17,17:15,1361.82220809638
11/5/17,17:30,1412.91893049118
11/5/17,17:45,1504.20670021233
11/5/17,18:00,1666.98551052646
11/5/17,18:15,1503.68596338846
11/5/17,18:30,1499.5142226542
11/5/17,18:45,1360.91339960654
11/5/17,19:00,1464.48742673692
11/5/17,19:15,1487.47806087388
11/5/17,19:30,1664.16410903899
11/5/17,19:45,1852.77816520342
11/5/17,20:00,1736.59138813042
11/5/17,20:15,1778.31031982356
11/5/17,20:30,1800.45692268809
11/5/17,20:45,1925.3555967112
11/5/17,21:00,1897.99075336553
11/5/17,21:15,1719.39932615779
11/5/17,21:30,1662.17425836221
11/5/17,21:45,1537.03125275038
11/5/17,22:00,1471.30075690784
11/5/17,22:15,1483.95051326102
11/5/17,22:30,1456.46153737878
11/5/17,22:45,1517.21521967941
11/5/17,23:00,1639.53953141003
11/5/17,23:15,1560.50228073873
11/5/17,23:30,1473.75175886021
11/5/17,23:45,1334.52735527201
