date,time,value
2017-12-03,00:00:00Z,0.0
2017-12-03,01:00:00Z,0.0
2017-12-03,02:00:00Z,0.0
2017-12-03,03:00:00Z,0.0
2017-12-03,04:00:00Z,0.0
2017-12-03,05:00:00Z,0.0
2017-12-03,06:00:00Z,0.0
2017-12-03,07:00:00Z,0.0
2017-12-03,08:00:00Z,0.0
2017-12-03,09:00:00Z,0.0
2017-12-03,10:00:00Z,0.0
2017-12-03,11:00:00Z,0.0
2017-12-03,12:00:00Z,0.0
2017-12-03,13:00:00Z,0.0
2017-12-03,14:00:00Z,0.0
2017-12-03,15:00:00Z,0.0
2017-12-03,16:00:00Z,0.1
2017-12-03,17:00:00Z,0.0
2017-12-03,18:00:00Z,0.0
2017-12-03,19:00:00Z,0.1
2017-12-03,20:00:00Z,0.2
2017-12-03,21:00:00Z,0.1
2017-12-03,22:00:00Z,0.0
2017-12-03,23:00:00Z,0.3
