date,time,value
2017-10-10,00:00:00Z,0.5
2017-10-10,01:00:00Z,0.0
2017-10-10,02:00:00Z,0.0
2017-10-10,03:00:00Z,0.0
2017-10-10,04:00:00Z,0.0
2017-10-10,05:00:00Z,0.0
2017-10-10,06:00:00Z,0.4
2017-10-10,07:00:00Z,0.2
2017-10-10,08:00:00Z,0.0
2017-10-10,09:00:00Z,0.0
2017-10-10,10:00:00Z,0.0
2017-10-10,11:00:00Z,0.0
2017-10-10,12:00:00Z,0.0
2017-10-10,13:00:00Z,0.0
2017-10-10,14:00:00Z,0.0
2017-10-10,15:00:00Z,0.0
2017-10-10,16:00:00Z,0.0
2017-10-10,17:00:00Z,0.0
2017-10-10,18:00:00Z,0.0
2017-10-10,19:00:00Z,0.0
2017-10-10,20:00:00Z,0.0
2017-10-10,21:00:00Z,0.0
2017-10-10,22:00:00Z,0.0
2017-10-10,23:00:00Z,0.0
