date,time,value
2017-10-02,00:00:00Z,0.0
2017-10-02,01:00:00Z,0.0
2017-10-02,02:00:00Z,0.0
2017-10-02,03:00:00Z,0.0
2017-10-02,04:00:00Z,0.0
2017-10-02,05:00:00Z,0.0
2017-10-02,06:00:00Z,0.0
2017-10-02,07:00:00Z,0.0
2017-10-02,08:00:00Z,0.0
2017-10-02,09:00:00Z,0.0
2017-10-02,10:00:00Z,0.0
2017-10-02,11:00:00Z,0.0
2017-10-02,12:00:00Z,1.5
2017-10-02,13:00:00Z,3.0
2017-10-02,14:00:00Z,0.9
2017-10-02,15:00:00Z,2.6
2017-10-02,16:00:00Z,1.0
2017-10-02,17:00:00Z,0.0
2017-10-02,18:00:00Z,0.0
2017-10-02,19:00:00Z,0.0
2017-10-02,20:00:00Z,0.0
2017-10-02,21:00:00Z,0.0
2017-10-02,22:00:00Z,0.0
2017-10-02,23:00:00Z,0.0
